 5.00302986e-10  9.81565066e-06  5.00302986e-10  1.09998350e+00  5.00302986e-10  1.09892254e+00  5.00302986e-10  1.09894196e+00 
 5.05302986e-10  9.80922310e-06  5.05302986e-10  1.09998350e+00  5.05302986e-10  1.09892235e+00  5.05302986e-10  1.09894196e+00 
 5.10302986e-10  9.81564005e-06  5.10302986e-10  1.09998350e+00  5.10302986e-10  1.09892215e+00  5.10302986e-10  1.09894196e+00 
 5.15302986e-10  9.80921023e-06  5.15302986e-10  1.09998350e+00  5.15302986e-10  1.09892196e+00  5.15302986e-10  1.09894196e+00 
 5.20302986e-10  9.81562945e-06  5.20302986e-10  1.09998350e+00  5.20302986e-10  1.09892176e+00  5.20302986e-10  1.09894196e+00 
 5.25302986e-10  9.80919749e-06  5.25302986e-10  1.09998350e+00  5.25302986e-10  1.09892156e+00  5.25302986e-10  1.09894196e+00 
 5.30302986e-10  9.81561888e-06  5.30302986e-10  1.09998350e+00  5.30302986e-10  1.09892137e+00  5.30302986e-10  1.09894195e+00 
 5.35302986e-10  9.80918476e-06  5.35302986e-10  1.09998350e+00  5.35302986e-10  1.09892117e+00  5.35302986e-10  1.09894195e+00 
 5.40302986e-10  9.81560827e-06  5.40302986e-10  1.09998350e+00  5.40302986e-10  1.09892098e+00  5.40302986e-10  1.09894195e+00 
 5.45302986e-10  9.80917184e-06  5.45302986e-10  1.09998350e+00  5.45302986e-10  1.09892078e+00  5.45302986e-10  1.09894195e+00 
 5.50302986e-10  9.81559774e-06  5.50302986e-10  1.09998350e+00  5.50302986e-10  1.09892058e+00  5.50302986e-10  1.09894195e+00 
 5.55302986e-10  9.80915914e-06  5.55302986e-10  1.09998350e+00  5.55302986e-10  1.09892039e+00  5.55302986e-10  1.09894195e+00 
 5.60302986e-10  9.81558711e-06  5.60302986e-10  1.09998350e+00  5.60302986e-10  1.09892019e+00  5.60302986e-10  1.09894194e+00 
 5.65302986e-10  9.80914646e-06  5.65302986e-10  1.09998350e+00  5.65302986e-10  1.09892000e+00  5.65302986e-10  1.09894194e+00 
 5.70302986e-10  9.81557645e-06  5.70302986e-10  1.09998350e+00  5.70302986e-10  1.09891980e+00  5.70302986e-10  1.09894194e+00 
 5.75302986e-10  9.80913366e-06  5.75302986e-10  1.09998350e+00  5.75302986e-10  1.09891960e+00  5.75302986e-10  1.09894194e+00 
 5.80302986e-10  9.81556591e-06  5.80302986e-10  1.09998350e+00  5.80302986e-10  1.09891941e+00  5.80302986e-10  1.09894194e+00 
 5.85302986e-10  9.80912085e-06  5.85302986e-10  1.09998350e+00  5.85302986e-10  1.09891921e+00  5.85302986e-10  1.09894194e+00 
 5.90302986e-10  9.81555533e-06  5.90302986e-10  1.09998350e+00  5.90302986e-10  1.09891902e+00  5.90302986e-10  1.09894194e+00 
 5.95302986e-10  9.80910810e-06  5.95302986e-10  1.09998350e+00  5.95302986e-10  1.09891882e+00  5.95302986e-10  1.09894193e+00 
